CMDLINE /home/tl/projects/learning/natural-language-processing/stanford-cs336/assignment1-basics/.venv/bin/python3 profile_train_bpe.py
MEM 416.398438 1753080061.6608
MEM 416.398438 1753080061.7611
MEM 416.398438 1753080061.8615
MEM 416.398438 1753080061.9618
MEM 416.398438 1753080062.0622
MEM 416.398438 1753080062.1627
MEM 416.398438 1753080062.2631
MEM 416.398438 1753080062.3634
MEM 416.398438 1753080062.4638
MEM 416.398438 1753080062.5642
MEM 416.398438 1753080062.6645
MEM 416.398438 1753080062.7649
MEM 416.398438 1753080062.8653
MEM 416.398438 1753080062.9657
MEM 416.398438 1753080063.0660
MEM 416.398438 1753080063.1664
MEM 416.398438 1753080063.2669
MEM 416.398438 1753080063.3673
MEM 416.398438 1753080063.4678
MEM 416.398438 1753080063.5682
MEM 416.398438 1753080063.6685
MEM 416.398438 1753080063.7689
MEM 416.398438 1753080063.8694
MEM 416.398438 1753080063.9698
MEM 416.398438 1753080064.0701
MEM 416.398438 1753080064.1704
MEM 416.398438 1753080064.2707
MEM 416.398438 1753080064.3712
MEM 416.398438 1753080064.4715
MEM 416.398438 1753080064.5720
MEM 416.398438 1753080064.6723
MEM 416.398438 1753080064.7726
MEM 416.398438 1753080064.8729
MEM 416.398438 1753080064.9732
MEM 416.398438 1753080065.0735
MEM 416.398438 1753080065.1740
MEM 416.398438 1753080065.2743
MEM 416.398438 1753080065.3746
MEM 416.398438 1753080065.4750
MEM 416.398438 1753080065.5753
MEM 416.398438 1753080065.6755
MEM 416.398438 1753080065.7758
MEM 416.398438 1753080065.8761
MEM 416.398438 1753080065.9764
MEM 416.398438 1753080066.0768
MEM 416.398438 1753080066.1772
MEM 416.398438 1753080066.2776
MEM 416.398438 1753080066.3780
MEM 416.398438 1753080066.4783
MEM 416.398438 1753080066.5786
MEM 416.398438 1753080066.6789
MEM 416.398438 1753080066.7794
MEM 416.398438 1753080066.8798
MEM 416.398438 1753080066.9801
MEM 416.398438 1753080067.0805
MEM 416.398438 1753080067.1809
MEM 416.398438 1753080067.2812
MEM 416.398438 1753080067.3815
MEM 416.398438 1753080067.4817
MEM 416.398438 1753080067.5820
MEM 416.398438 1753080067.6824
MEM 416.398438 1753080067.7827
MEM 416.398438 1753080067.8830
MEM 416.398438 1753080067.9833
MEM 416.398438 1753080068.0836
MEM 416.398438 1753080068.1839
MEM 416.398438 1753080068.2843
MEM 416.398438 1753080068.3845
MEM 416.398438 1753080068.4849
MEM 416.398438 1753080068.5852
MEM 416.398438 1753080068.6855
MEM 416.398438 1753080068.7859
MEM 416.398438 1753080068.8862
MEM 416.398438 1753080068.9865
MEM 416.398438 1753080069.0868
MEM 416.398438 1753080069.1870
MEM 416.398438 1753080069.2872
MEM 416.398438 1753080069.3875
MEM 416.398438 1753080069.4878
MEM 416.398438 1753080069.5881
MEM 416.398438 1753080069.6884
MEM 416.398438 1753080069.7887
MEM 416.398438 1753080069.8890
MEM 416.398438 1753080069.9893
MEM 416.398438 1753080070.0897
MEM 416.398438 1753080070.1899
MEM 416.398438 1753080070.2902
MEM 416.398438 1753080070.3906
MEM 416.398438 1753080070.4910
MEM 416.398438 1753080070.5913
MEM 416.398438 1753080070.6916
MEM 416.398438 1753080070.7919
MEM 416.398438 1753080070.8922
MEM 416.398438 1753080070.9925
MEM 416.398438 1753080071.0930
MEM 416.398438 1753080071.1932
MEM 416.398438 1753080071.2937
MEM 416.398438 1753080071.3940
MEM 416.398438 1753080071.4943
MEM 416.398438 1753080071.5946
MEM 416.398438 1753080071.6950
MEM 416.398438 1753080071.7953
MEM 416.398438 1753080071.8956
MEM 416.398438 1753080071.9961
MEM 416.398438 1753080072.0964
MEM 416.398438 1753080072.1967
MEM 416.398438 1753080072.2970
MEM 416.398438 1753080072.3973
MEM 416.398438 1753080072.4977
MEM 416.398438 1753080072.5979
MEM 416.398438 1753080072.6983
MEM 416.398438 1753080072.7984
MEM 416.398438 1753080072.8988
MEM 416.398438 1753080072.9992
MEM 416.398438 1753080073.0996
MEM 416.398438 1753080073.1999
MEM 416.398438 1753080073.3003
MEM 416.398438 1753080073.4008
MEM 416.398438 1753080073.5010
MEM 416.398438 1753080073.6014
MEM 416.398438 1753080073.7018
MEM 416.398438 1753080073.8021
MEM 416.398438 1753080073.9024
MEM 416.398438 1753080074.0027
MEM 416.398438 1753080074.1032
MEM 416.398438 1753080074.2034
MEM 416.398438 1753080074.3039
MEM 416.398438 1753080074.4043
MEM 416.398438 1753080074.5047
MEM 416.398438 1753080074.6049
MEM 416.398438 1753080074.7052
MEM 416.398438 1753080074.8056
MEM 416.398438 1753080074.9059
MEM 416.398438 1753080075.0062
MEM 416.398438 1753080075.1064
MEM 416.398438 1753080075.2068
MEM 416.398438 1753080075.3071
MEM 416.398438 1753080075.4074
MEM 416.398438 1753080075.5078
MEM 416.398438 1753080075.6081
MEM 416.398438 1753080075.7085
MEM 416.398438 1753080075.8088
MEM 416.398438 1753080075.9091
MEM 416.398438 1753080076.0094
MEM 416.398438 1753080076.1099
MEM 416.398438 1753080076.2102
MEM 416.398438 1753080076.3105
MEM 416.398438 1753080076.4108
MEM 416.398438 1753080076.5110
MEM 416.398438 1753080076.6114
MEM 416.398438 1753080076.7117
MEM 416.398438 1753080076.8120
MEM 416.398438 1753080076.9122
MEM 416.398438 1753080077.0126
MEM 416.398438 1753080077.1129
MEM 416.398438 1753080077.2133
MEM 416.398438 1753080077.3138
MEM 416.398438 1753080077.4141
MEM 416.398438 1753080077.5144
MEM 416.398438 1753080077.6148
MEM 416.398438 1753080077.7151
MEM 416.398438 1753080077.8153
MEM 416.398438 1753080077.9157
MEM 416.398438 1753080078.0159
MEM 416.398438 1753080078.1162
MEM 416.398438 1753080078.2165
MEM 416.398438 1753080078.3168
MEM 416.398438 1753080078.4171
MEM 416.398438 1753080078.5175
MEM 416.398438 1753080078.6178
MEM 416.398438 1753080078.7181
MEM 416.398438 1753080078.8184
MEM 416.398438 1753080078.9188
MEM 416.398438 1753080079.0192
MEM 416.398438 1753080079.1196
MEM 416.398438 1753080079.2200
MEM 416.398438 1753080079.3203
MEM 416.398438 1753080079.4207
MEM 416.398438 1753080079.5210
MEM 416.398438 1753080079.6214
MEM 416.398438 1753080079.7218
MEM 416.398438 1753080079.8221
MEM 416.398438 1753080079.9223
MEM 416.398438 1753080080.0225
MEM 416.398438 1753080080.1228
MEM 416.398438 1753080080.2231
MEM 416.398438 1753080080.3235
MEM 416.398438 1753080080.4239
MEM 416.398438 1753080080.5242
MEM 416.398438 1753080080.6245
MEM 416.398438 1753080080.7249
MEM 416.398438 1753080080.8252
MEM 416.398438 1753080080.9255
MEM 416.398438 1753080081.0259
MEM 416.398438 1753080081.1264
MEM 416.398438 1753080081.2268
MEM 416.398438 1753080081.3271
MEM 416.398438 1753080081.4274
MEM 416.398438 1753080081.5277
MEM 416.398438 1753080081.6281
MEM 416.398438 1753080081.7284
MEM 416.398438 1753080081.8288
MEM 416.398438 1753080081.9292
MEM 416.398438 1753080082.0295
MEM 416.398438 1753080082.1299
MEM 416.398438 1753080082.2302
MEM 416.398438 1753080082.3306
MEM 416.398438 1753080082.4309
MEM 416.398438 1753080082.5313
MEM 416.398438 1753080082.6316
MEM 416.398438 1753080082.7321
MEM 416.398438 1753080082.8323
MEM 416.398438 1753080082.9327
MEM 416.398438 1753080083.0330
MEM 416.398438 1753080083.1333
MEM 416.398438 1753080083.2337
MEM 416.398438 1753080083.3340
MEM 416.398438 1753080083.4343
MEM 416.398438 1753080083.5347
MEM 416.398438 1753080083.6351
MEM 416.398438 1753080083.7354
MEM 416.398438 1753080083.8359
MEM 416.398438 1753080083.9362
MEM 416.398438 1753080084.0364
MEM 416.398438 1753080084.1367
MEM 416.398438 1753080084.2370
MEM 416.398438 1753080084.3373
MEM 416.398438 1753080084.4377
MEM 416.398438 1753080084.5380
MEM 416.398438 1753080084.6384
MEM 416.398438 1753080084.7387
MEM 416.398438 1753080084.8389
MEM 416.398438 1753080084.9393
MEM 416.398438 1753080085.0396
MEM 416.398438 1753080085.1399
MEM 416.398438 1753080085.2403
MEM 416.398438 1753080085.3407
MEM 416.398438 1753080085.4410
MEM 416.398438 1753080085.5413
MEM 416.398438 1753080085.6417
MEM 416.398438 1753080085.7420
MEM 416.398438 1753080085.8423
MEM 416.398438 1753080085.9427
MEM 416.398438 1753080086.0430
MEM 416.398438 1753080086.1433
MEM 416.398438 1753080086.2436
MEM 416.398438 1753080086.3439
MEM 416.398438 1753080086.4442
MEM 416.398438 1753080086.5445
MEM 416.398438 1753080086.6449
MEM 416.398438 1753080086.7453
MEM 416.398438 1753080086.8456
MEM 416.398438 1753080086.9460
MEM 416.398438 1753080087.0462
MEM 416.398438 1753080087.1466
MEM 416.398438 1753080087.2469
MEM 416.398438 1753080087.3471
MEM 416.398438 1753080087.4474
MEM 416.398438 1753080087.5478
MEM 416.398438 1753080087.6481
MEM 416.398438 1753080087.7483
MEM 416.398438 1753080087.8487
MEM 416.398438 1753080087.9491
MEM 416.398438 1753080088.0494
MEM 416.398438 1753080088.1497
MEM 416.398438 1753080088.2501
MEM 416.398438 1753080088.3505
MEM 416.398438 1753080088.4508
MEM 416.398438 1753080088.5510
MEM 416.398438 1753080088.6515
MEM 416.398438 1753080088.7518
MEM 416.398438 1753080088.8520
MEM 416.398438 1753080088.9523
MEM 416.398438 1753080089.0526
MEM 416.398438 1753080089.1530
MEM 416.398438 1753080089.2535
MEM 416.398438 1753080089.3538
MEM 416.398438 1753080089.4540
MEM 416.398438 1753080089.5544
MEM 416.398438 1753080089.6549
MEM 416.398438 1753080089.7552
MEM 416.398438 1753080089.8555
MEM 416.398438 1753080089.9560
MEM 416.398438 1753080090.0564
MEM 416.398438 1753080090.1566
MEM 416.398438 1753080090.2570
MEM 416.398438 1753080090.3574
MEM 416.398438 1753080090.4577
MEM 416.398438 1753080090.5580
MEM 416.398438 1753080090.6585
MEM 416.398438 1753080090.7587
MEM 416.398438 1753080090.8590
MEM 416.398438 1753080090.9593
MEM 416.398438 1753080091.0597
MEM 416.398438 1753080091.1601
MEM 416.398438 1753080091.2603
MEM 416.398438 1753080091.3607
MEM 416.398438 1753080091.4611
MEM 416.398438 1753080091.5615
MEM 416.398438 1753080091.6618
MEM 416.398438 1753080091.7622
MEM 416.398438 1753080091.8624
MEM 416.398438 1753080091.9629
MEM 416.398438 1753080092.0632
MEM 416.398438 1753080092.1634
MEM 416.398438 1753080092.2637
MEM 416.398438 1753080092.3641
MEM 416.398438 1753080092.4643
MEM 416.398438 1753080092.5645
MEM 416.398438 1753080092.6648
MEM 416.398438 1753080092.7651
MEM 416.398438 1753080092.8655
MEM 416.398438 1753080092.9659
MEM 416.398438 1753080093.0662
MEM 416.398438 1753080093.1665
MEM 416.398438 1753080093.2668
MEM 416.398438 1753080093.3672
MEM 416.398438 1753080093.4675
MEM 416.398438 1753080093.5679
MEM 416.398438 1753080093.6681
MEM 416.398438 1753080093.7684
MEM 416.398438 1753080093.8687
MEM 416.398438 1753080093.9690
MEM 416.398438 1753080094.0694
MEM 416.398438 1753080094.1698
MEM 416.398438 1753080094.2701
MEM 416.398438 1753080094.3706
MEM 416.398438 1753080094.4709
MEM 416.398438 1753080094.5712
MEM 416.398438 1753080094.6715
MEM 416.398438 1753080094.7718
MEM 416.398438 1753080094.8720
MEM 416.398438 1753080094.9723
MEM 416.398438 1753080095.0726
MEM 416.398438 1753080095.1728
MEM 416.398438 1753080095.2732
MEM 416.398438 1753080095.3735
MEM 416.398438 1753080095.4738
MEM 416.398438 1753080095.5741
MEM 416.398438 1753080095.6744
MEM 416.398438 1753080095.7748
MEM 416.398438 1753080095.8751
MEM 416.398438 1753080095.9755
MEM 416.398438 1753080096.0760
MEM 416.398438 1753080096.1763
MEM 416.398438 1753080096.2767
MEM 416.398438 1753080096.3771
MEM 416.398438 1753080096.4775
MEM 416.398438 1753080096.5778
MEM 416.398438 1753080096.6782
MEM 416.398438 1753080096.7784
MEM 416.398438 1753080096.8786
MEM 416.398438 1753080096.9790
MEM 416.398438 1753080097.0793
MEM 416.398438 1753080097.1797
MEM 416.398438 1753080097.2801
MEM 416.398438 1753080097.3804
MEM 416.398438 1753080097.4806
MEM 416.398438 1753080097.5810
MEM 416.398438 1753080097.6813
MEM 416.398438 1753080097.7823
MEM 416.398438 1753080097.8835
MEM 416.398438 1753080097.9848
MEM 416.398438 1753080098.0860
MEM 416.398438 1753080098.1873
MEM 416.398438 1753080098.2883
MEM 416.398438 1753080098.3895
MEM 416.398438 1753080098.4907
MEM 416.398438 1753080098.5921
MEM 416.398438 1753080098.6927
MEM 416.398438 1753080098.7934
MEM 416.398438 1753080098.8939
MEM 416.398438 1753080098.9942
MEM 416.398438 1753080099.0948
MEM 416.398438 1753080099.1954
MEM 416.398438 1753080099.2959
MEM 416.398438 1753080099.3966
MEM 416.398438 1753080099.4969
MEM 416.398438 1753080099.5976
MEM 416.398438 1753080099.6985
MEM 416.398438 1753080099.7996
MEM 416.398438 1753080099.9000
MEM 416.398438 1753080100.0003
MEM 416.398438 1753080100.1006
MEM 416.398438 1753080100.2010
MEM 416.398438 1753080100.3015
MEM 416.398438 1753080100.4018
MEM 416.398438 1753080100.5022
MEM 416.398438 1753080100.6025
MEM 416.398438 1753080100.7028
MEM 416.398438 1753080100.8032
MEM 416.398438 1753080100.9035
MEM 416.398438 1753080101.0038
MEM 416.398438 1753080101.1043
MEM 416.398438 1753080101.2047
MEM 416.398438 1753080101.3052
MEM 416.398438 1753080101.4055
MEM 416.398438 1753080101.5059
MEM 416.398438 1753080101.6062
MEM 416.398438 1753080101.7065
MEM 416.398438 1753080101.8067
MEM 416.398438 1753080101.9070
MEM 416.398438 1753080102.0075
MEM 416.398438 1753080102.1080
MEM 416.398438 1753080102.2085
MEM 416.398438 1753080102.3089
MEM 416.398438 1753080102.4092
MEM 416.398438 1753080102.5095
MEM 416.398438 1753080102.6099
MEM 416.398438 1753080102.7103
MEM 416.398438 1753080102.8108
MEM 416.398438 1753080102.9111
MEM 416.398438 1753080103.0116
MEM 416.398438 1753080103.1119
MEM 416.398438 1753080103.2123
MEM 416.398438 1753080103.3126
MEM 416.398438 1753080103.4129
MEM 416.398438 1753080103.5132
MEM 416.398438 1753080103.6137
MEM 416.398438 1753080103.7142
MEM 416.398438 1753080103.8147
MEM 416.398438 1753080103.9151
MEM 416.398438 1753080104.0155
MEM 416.398438 1753080104.1158
MEM 416.398438 1753080104.2161
MEM 416.398438 1753080104.3166
MEM 416.398438 1753080104.4170
MEM 416.398438 1753080104.5172
MEM 416.398438 1753080104.6177
MEM 416.398438 1753080104.7182
MEM 416.398438 1753080104.8185
MEM 416.398438 1753080104.9189
MEM 416.398438 1753080105.0191
MEM 416.398438 1753080105.1195
MEM 416.398438 1753080105.2198
MEM 416.398438 1753080105.3201
MEM 416.398438 1753080105.4205
MEM 416.398438 1753080105.5208
MEM 416.398438 1753080105.6213
MEM 416.398438 1753080105.7220
MEM 416.398438 1753080105.8227
MEM 416.398438 1753080105.9235
MEM 416.398438 1753080106.0243
MEM 416.398438 1753080106.1248
MEM 416.398438 1753080106.2255
MEM 416.398438 1753080106.3260
MEM 416.398438 1753080106.4265
MEM 416.398438 1753080106.5269
MEM 416.398438 1753080106.6272
MEM 416.398438 1753080106.7276
MEM 416.398438 1753080106.8280
MEM 416.398438 1753080106.9284
MEM 416.398438 1753080107.0289
MEM 416.398438 1753080107.1292
MEM 416.398438 1753080107.2295
MEM 416.398438 1753080107.3299
MEM 416.398438 1753080107.4303
MEM 416.398438 1753080107.5307
MEM 416.398438 1753080107.6310
MEM 416.398438 1753080107.7314
MEM 416.398438 1753080107.8318
MEM 416.398438 1753080107.9321
MEM 416.398438 1753080108.0324
MEM 416.398438 1753080108.1328
MEM 416.398438 1753080108.2331
MEM 416.398438 1753080108.3337
MEM 416.398438 1753080108.4340
MEM 416.398438 1753080108.5344
MEM 416.398438 1753080108.6347
MEM 416.398438 1753080108.7350
MEM 416.398438 1753080108.8353
MEM 416.398438 1753080108.9356
MEM 416.398438 1753080109.0360
MEM 416.398438 1753080109.1362
MEM 416.398438 1753080109.2367
MEM 416.398438 1753080109.3372
MEM 416.398438 1753080109.4375
MEM 416.398438 1753080109.5377
MEM 416.398438 1753080109.6381
MEM 416.398438 1753080109.7385
MEM 416.398438 1753080109.8387
MEM 416.398438 1753080109.9391
MEM 416.398438 1753080110.0394
MEM 416.398438 1753080110.1397
MEM 416.398438 1753080110.2401
MEM 416.398438 1753080110.3404
MEM 416.398438 1753080110.4410
MEM 416.398438 1753080110.5414
MEM 416.398438 1753080110.6417
MEM 416.398438 1753080110.7420
MEM 416.398438 1753080110.8424
MEM 416.398438 1753080110.9427
MEM 416.398438 1753080111.0432
MEM 416.398438 1753080111.1435
MEM 416.398438 1753080111.2438
MEM 416.398438 1753080111.3441
MEM 416.398438 1753080111.4444
MEM 416.398438 1753080111.5448
MEM 416.398438 1753080111.6452
MEM 416.398438 1753080111.7455
MEM 416.398438 1753080111.8457
MEM 416.398438 1753080111.9460
MEM 416.398438 1753080112.0463
MEM 416.398438 1753080112.1466
MEM 416.398438 1753080112.2468
MEM 416.398438 1753080112.3471
MEM 416.398438 1753080112.4475
MEM 416.398438 1753080112.5479
MEM 416.398438 1753080112.6482
MEM 416.398438 1753080112.7485
MEM 416.398438 1753080112.8488
MEM 416.398438 1753080112.9491
MEM 416.398438 1753080113.0495
MEM 416.398438 1753080113.1499
MEM 416.398438 1753080113.2503
MEM 416.398438 1753080113.3507
MEM 416.398438 1753080113.4510
MEM 416.398438 1753080113.5514
MEM 416.398438 1753080113.6518
MEM 416.398438 1753080113.7525
MEM 416.398438 1753080113.8530
MEM 416.398438 1753080113.9534
MEM 416.398438 1753080114.0538
MEM 416.398438 1753080114.1542
MEM 416.398438 1753080114.2547
MEM 416.398438 1753080114.3550
MEM 416.398438 1753080114.4554
MEM 416.398438 1753080114.5558
MEM 416.398438 1753080114.6561
MEM 416.398438 1753080114.7564
MEM 416.398438 1753080114.8568
MEM 416.398438 1753080114.9573
MEM 416.398438 1753080115.0578
MEM 416.398438 1753080115.1584
MEM 416.398438 1753080115.2589
MEM 416.398438 1753080115.3592
MEM 416.398438 1753080115.4597
MEM 416.398438 1753080115.5601
MEM 416.398438 1753080115.6605
MEM 416.398438 1753080115.7610
MEM 416.398438 1753080115.8614
MEM 416.398438 1753080115.9617
MEM 416.398438 1753080116.0622
MEM 416.398438 1753080116.1626
MEM 416.398438 1753080116.2630
MEM 416.398438 1753080116.3634
MEM 416.398438 1753080116.4637
MEM 416.398438 1753080116.5641
MEM 416.398438 1753080116.6645
MEM 416.398438 1753080116.7648
MEM 416.398438 1753080116.8652
MEM 416.398438 1753080116.9657
MEM 416.398438 1753080117.0660
MEM 416.398438 1753080117.1665
MEM 416.398438 1753080117.2668
MEM 416.398438 1753080117.3671
MEM 416.398438 1753080117.4674
MEM 416.398438 1753080117.5681
MEM 416.398438 1753080117.6683
MEM 416.398438 1753080117.7687
MEM 416.398438 1753080117.8690
MEM 416.398438 1753080117.9693
MEM 416.398438 1753080118.0697
MEM 416.398438 1753080118.1701
MEM 416.398438 1753080118.2703
MEM 416.398438 1753080118.3706
MEM 416.398438 1753080118.4710
MEM 416.398438 1753080118.5716
MEM 416.398438 1753080118.6720
MEM 416.398438 1753080118.7723
MEM 416.398438 1753080118.8727
MEM 416.398438 1753080118.9729
MEM 416.398438 1753080119.0733
MEM 416.398438 1753080119.1738
MEM 416.398438 1753080119.2742
MEM 416.398438 1753080119.3746
MEM 416.398438 1753080119.4749
MEM 416.523438 1753080119.5752
MEM 416.523438 1753080119.6756
MEM 416.523438 1753080119.7760
MEM 416.523438 1753080119.8764
MEM 416.523438 1753080119.9767
MEM 416.523438 1753080120.0772
MEM 416.523438 1753080120.1777
MEM 416.523438 1753080120.2780
MEM 416.523438 1753080120.3785
MEM 416.523438 1753080120.4788
MEM 416.523438 1753080120.5792
MEM 416.523438 1753080120.6796
MEM 416.523438 1753080120.7801
MEM 416.523438 1753080120.8803
MEM 416.523438 1753080120.9807
MEM 416.523438 1753080121.0810
MEM 416.523438 1753080121.1814
MEM 416.523438 1753080121.2816
MEM 416.523438 1753080121.3820
MEM 416.523438 1753080121.4823
MEM 416.523438 1753080121.5826
MEM 416.523438 1753080121.6830
MEM 416.523438 1753080121.7834
MEM 416.523438 1753080121.8838
MEM 416.523438 1753080121.9840
MEM 416.523438 1753080122.0843
MEM 416.523438 1753080122.1847
MEM 416.523438 1753080122.2851
MEM 416.523438 1753080122.3854
MEM 416.523438 1753080122.4859
MEM 416.523438 1753080122.5862
MEM 416.523438 1753080122.6866
MEM 416.523438 1753080122.7869
MEM 416.523438 1753080122.8873
MEM 416.523438 1753080122.9875
MEM 416.523438 1753080123.0879
MEM 416.523438 1753080123.1883
MEM 416.523438 1753080123.2887
MEM 416.523438 1753080123.3892
MEM 416.523438 1753080123.4894
MEM 416.523438 1753080123.5899
MEM 416.523438 1753080123.6903
MEM 416.523438 1753080123.7907
MEM 416.523438 1753080123.8910
MEM 416.523438 1753080123.9913
MEM 416.523438 1753080124.0918
MEM 416.523438 1753080124.1921
MEM 416.523438 1753080124.2924
MEM 416.523438 1753080124.3927
MEM 416.523438 1753080124.4931
MEM 416.523438 1753080124.5935
MEM 416.523438 1753080124.6938
MEM 416.523438 1753080124.7942
MEM 416.523438 1753080124.8945
MEM 416.523438 1753080124.9950
MEM 416.523438 1753080125.0954
MEM 416.523438 1753080125.1960
MEM 416.523438 1753080125.2963
MEM 416.523438 1753080125.3966
MEM 416.523438 1753080125.4969
MEM 416.523438 1753080125.5973
MEM 416.523438 1753080125.6976
MEM 416.523438 1753080125.7981
MEM 416.523438 1753080125.8984
MEM 416.523438 1753080125.9988
MEM 416.523438 1753080126.0991
MEM 416.523438 1753080126.1994
MEM 416.523438 1753080126.2999
MEM 416.523438 1753080126.4003
MEM 416.523438 1753080126.5007
MEM 416.523438 1753080126.6012
MEM 416.523438 1753080126.7015
MEM 416.523438 1753080126.8017
MEM 416.523438 1753080126.9021
MEM 416.523438 1753080127.0025
MEM 416.523438 1753080127.1029
MEM 416.523438 1753080127.2035
MEM 416.523438 1753080127.3038
MEM 416.523438 1753080127.4043
MEM 416.523438 1753080127.5048
MEM 416.523438 1753080127.6051
MEM 416.523438 1753080127.7056
MEM 416.523438 1753080127.8059
MEM 416.523438 1753080127.9063
MEM 416.523438 1753080128.0067
MEM 416.523438 1753080128.1070
MEM 416.523438 1753080128.2076
MEM 416.523438 1753080128.3080
MEM 416.523438 1753080128.4085
MEM 416.523438 1753080128.5089
MEM 416.523438 1753080128.6093
MEM 416.523438 1753080128.7098
MEM 416.523438 1753080128.8104
MEM 416.523438 1753080128.9107
MEM 416.523438 1753080129.0111
MEM 416.523438 1753080129.1115
MEM 416.523438 1753080129.2119
MEM 416.523438 1753080129.3122
MEM 416.523438 1753080129.4126
MEM 416.523438 1753080129.5131
MEM 416.523438 1753080129.6136
MEM 416.523438 1753080129.7141
MEM 416.523438 1753080129.8145
MEM 416.523438 1753080129.9149
MEM 416.523438 1753080130.0154
MEM 416.523438 1753080130.1156
MEM 416.523438 1753080130.2160
MEM 416.523438 1753080130.3163
MEM 416.523438 1753080130.4167
MEM 416.523438 1753080130.5172
MEM 416.523438 1753080130.6175
MEM 416.523438 1753080130.7179
MEM 416.523438 1753080130.8182
MEM 416.523438 1753080130.9186
MEM 416.523438 1753080131.0190
MEM 416.523438 1753080131.1194
MEM 416.523438 1753080131.2197
MEM 416.523438 1753080131.3199
MEM 416.523438 1753080131.4203
MEM 416.523438 1753080131.5207
MEM 416.523438 1753080131.6211
MEM 416.523438 1753080131.7214
MEM 416.523438 1753080131.8217
MEM 416.523438 1753080131.9220
MEM 416.523438 1753080132.0224
MEM 416.523438 1753080132.1229
MEM 416.523438 1753080132.2231
MEM 416.523438 1753080132.3234
MEM 416.523438 1753080132.4238
MEM 416.523438 1753080132.5242
MEM 416.523438 1753080132.6245
MEM 416.523438 1753080132.7249
MEM 416.523438 1753080132.8252
MEM 416.523438 1753080132.9255
MEM 416.523438 1753080133.0258
MEM 416.523438 1753080133.1260
MEM 416.523438 1753080133.2262
MEM 416.523438 1753080133.3267
MEM 416.523438 1753080133.4271
MEM 416.523438 1753080133.5276
MEM 416.523438 1753080133.6282
MEM 416.523438 1753080133.7287
MEM 416.523438 1753080133.8290
MEM 416.523438 1753080133.9294
MEM 416.523438 1753080134.0298
MEM 416.523438 1753080134.1301
MEM 416.523438 1753080134.2304
MEM 416.523438 1753080134.3307
MEM 416.523438 1753080134.4310
MEM 416.523438 1753080134.5315
MEM 416.523438 1753080134.6319
MEM 416.523438 1753080134.7324
MEM 416.523438 1753080134.8327
MEM 416.523438 1753080134.9330
MEM 416.523438 1753080135.0334
MEM 416.523438 1753080135.1338
MEM 416.523438 1753080135.2343
MEM 416.523438 1753080135.3347
MEM 416.523438 1753080135.4351
MEM 416.523438 1753080135.5355
MEM 416.523438 1753080135.6359
MEM 416.523438 1753080135.7365
MEM 416.523438 1753080135.8369
MEM 416.523438 1753080135.9372
MEM 416.523438 1753080136.0376
MEM 416.523438 1753080136.1381
MEM 416.523438 1753080136.2384
MEM 416.523438 1753080136.3387
MEM 416.523438 1753080136.4391
MEM 416.523438 1753080136.5395
MEM 416.523438 1753080136.6401
MEM 416.523438 1753080136.7403
MEM 416.523438 1753080136.8406
MEM 416.523438 1753080136.9410
MEM 416.523438 1753080137.0415
MEM 416.523438 1753080137.1420
MEM 416.523438 1753080137.2424
MEM 416.523438 1753080137.3430
MEM 416.523438 1753080137.4434
MEM 416.523438 1753080137.5438
MEM 416.523438 1753080137.6442
MEM 416.523438 1753080137.7445
MEM 416.523438 1753080137.8448
MEM 416.523438 1753080137.9451
MEM 416.523438 1753080138.0454
MEM 416.523438 1753080138.1457
MEM 416.523438 1753080138.2461
MEM 416.523438 1753080138.3465
MEM 416.523438 1753080138.4468
MEM 416.523438 1753080138.5471
MEM 416.523438 1753080138.6475
MEM 416.523438 1753080138.7479
MEM 416.523438 1753080138.8483
MEM 416.523438 1753080138.9488
MEM 416.523438 1753080139.0491
MEM 416.523438 1753080139.1495
MEM 416.523438 1753080139.2499
MEM 416.523438 1753080139.3502
MEM 416.523438 1753080139.4504
MEM 416.523438 1753080139.5508
MEM 416.523438 1753080139.6511
MEM 416.523438 1753080139.7514
MEM 416.523438 1753080139.8519
MEM 416.523438 1753080139.9521
MEM 416.523438 1753080140.0525
MEM 416.523438 1753080140.1527
MEM 416.523438 1753080140.2530
MEM 416.523438 1753080140.3533
MEM 416.523438 1753080140.4537
MEM 416.523438 1753080140.5539
MEM 416.523438 1753080140.6542
MEM 416.523438 1753080140.7547
MEM 416.523438 1753080140.8551
MEM 416.523438 1753080140.9555
MEM 416.523438 1753080141.0560
MEM 416.523438 1753080141.1563
MEM 416.523438 1753080141.2567
MEM 416.523438 1753080141.3572
MEM 416.523438 1753080141.4575
MEM 416.523438 1753080141.5578
MEM 416.523438 1753080141.6586
MEM 416.523438 1753080141.7590
MEM 416.523438 1753080141.8594
MEM 416.523438 1753080141.9598
MEM 416.523438 1753080142.0601
MEM 416.523438 1753080142.1605
MEM 416.523438 1753080142.2608
MEM 416.523438 1753080142.3611
MEM 416.523438 1753080142.4614
MEM 416.523438 1753080142.5617
MEM 416.523438 1753080142.6621
MEM 416.523438 1753080142.7625
MEM 416.523438 1753080142.8629
MEM 416.523438 1753080142.9632
MEM 416.523438 1753080143.0637
MEM 416.523438 1753080143.1640
MEM 416.523438 1753080143.2643
MEM 416.523438 1753080143.3648
MEM 416.523438 1753080143.4652
MEM 416.523438 1753080143.5656
MEM 416.523438 1753080143.6659
MEM 416.523438 1753080143.7663
